29:02.8,30:84:54:99:b6:d9,-58,raspi2
29:02.8,30:84:54:99:b6:d9,-58,raspi2
29:02.8,30:84:54:99:b6:d9,-58,raspi2
29:02.8,30:84:54:99:b6:d9,-58,raspi2
29:02.9,30:84:54:99:b6:d9,-54,raspi2
29:02.9,30:84:54:99:b6:d9,-54,raspi2
29:02.9,30:84:54:99:b6:d9,-58,raspi2
29:02.9,30:84:54:99:b6:d9,-58,raspi2
29:12.3,68:c4:4d:3a:98:79,-66,raspi2
29:12.3,68:c4:4d:3a:98:79,-66,raspi2
29:12.3,68:c4:4d:3a:98:79,-66,raspi2
29:12.3,68:c4:4d:3a:98:79,-70,raspi2
29:12.3,68:c4:4d:3a:98:79,-70,raspi2
29:12.4,68:c4:4d:3a:98:79,-70,raspi2
29:12.4,68:c4:4d:3a:98:79,-70,raspi2
29:12.4,68:c4:4d:3a:98:79,-72,raspi2
29:12.4,68:c4:4d:3a:98:79,-72,raspi2
29:12.4,68:c4:4d:3a:98:79,-94,raspi2
29:12.4,68:c4:4d:3a:98:79,-72,raspi2
29:12.4,68:c4:4d:3a:98:79,-74,raspi2
29:12.4,68:c4:4d:3a:98:79,-74,raspi2
29:12.4,68:c4:4d:3a:98:79,-74,raspi2
29:12.4,68:c4:4d:3a:98:79,-74,raspi2
29:17.8,30:84:54:99:b6:d9,-58,raspi2
29:17.8,30:84:54:99:b6:d9,-58,raspi2
29:17.8,30:84:54:99:b6:d9,-56,raspi2
29:17.8,30:84:54:99:b6:d9,-56,raspi2
29:17.9,30:84:54:99:b6:d9,-52,raspi2
29:17.9,30:84:54:99:b6:d9,-52,raspi2
29:17.9,30:84:54:99:b6:d9,-52,raspi2
29:17.9,30:84:54:99:b6:d9,-52,raspi2
29:17.9,30:84:54:99:b6:d9,-58,raspi2
29:17.9,30:84:54:99:b6:d9,-56,raspi2
29:18.0,30:84:54:99:b6:d9,-90,raspi2
29:23.7,68:c4:4d:3a:98:79,-70,raspi2
29:23.7,68:c4:4d:3a:98:79,-88,raspi2
29:23.7,68:c4:4d:3a:98:79,-70,raspi2
29:23.7,68:c4:4d:3a:98:79,-70,raspi2
29:23.7,68:c4:4d:3a:98:79,-68,raspi2
29:23.7,68:c4:4d:3a:98:79,-68,raspi2
29:23.7,68:c4:4d:3a:98:79,-68,raspi2
29:23.7,68:c4:4d:3a:98:79,-68,raspi2
29:23.7,68:c4:4d:3a:98:79,-68,raspi2
29:23.8,68:c4:4d:3a:98:79,-66,raspi2
29:23.8,68:c4:4d:3a:98:79,-62,raspi2
29:23.8,68:c4:4d:3a:98:79,-62,raspi2
29:23.8,68:c4:4d:3a:98:79,-62,raspi2
29:23.8,68:c4:4d:3a:98:79,-68,raspi2
29:23.8,68:c4:4d:3a:98:79,-68,raspi2
29:23.8,68:c4:4d:3a:98:79,-70,raspi2
29:23.8,68:c4:4d:3a:98:79,-72,raspi2
29:23.8,68:c4:4d:3a:98:79,-72,raspi2
29:32.8,30:84:54:99:b6:d9,-58,raspi2
29:32.8,30:84:54:99:b6:d9,-58,raspi2
29:32.8,30:84:54:99:b6:d9,-58,raspi2
29:32.8,30:84:54:99:b6:d9,-56,raspi2
29:32.9,30:84:54:99:b6:d9,-54,raspi2
29:32.9,30:84:54:99:b6:d9,-54,raspi2
29:32.9,30:84:54:99:b6:d9,-60,raspi2
29:32.9,30:84:54:99:b6:d9,-58,raspi2
29:32.9,30:84:54:99:b6:d9,-56,raspi2
29:32.9,30:84:54:99:b6:d9,-56,raspi2
29:33.7,68:c4:4d:3a:98:79,-54,raspi2
29:33.7,68:c4:4d:3a:98:79,-54,raspi2
29:33.7,68:c4:4d:3a:98:79,-90,raspi2
29:33.7,68:c4:4d:3a:98:79,-54,raspi2
29:33.7,68:c4:4d:3a:98:79,-54,raspi2
29:33.8,68:c4:4d:3a:98:79,-54,raspi2
29:33.8,68:c4:4d:3a:98:79,-54,raspi2
29:33.8,68:c4:4d:3a:98:79,-50,raspi2
29:33.8,68:c4:4d:3a:98:79,-52,raspi2
29:33.8,68:c4:4d:3a:98:79,-52,raspi2
29:33.8,68:c4:4d:3a:98:79,-52,raspi2
29:33.8,68:c4:4d:3a:98:79,-56,raspi2
29:33.8,68:c4:4d:3a:98:79,-56,raspi2
29:33.8,68:c4:4d:3a:98:79,-94,raspi2
29:33.8,68:c4:4d:3a:98:79,-54,raspi2
29:33.8,68:c4:4d:3a:98:79,-56,raspi2
29:43.7,68:c4:4d:3a:98:79,-64,raspi2
29:43.7,68:c4:4d:3a:98:79,-66,raspi2
29:43.7,68:c4:4d:3a:98:79,-64,raspi2
29:43.7,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-62,raspi2
29:43.8,68:c4:4d:3a:98:79,-58,raspi2
29:43.8,68:c4:4d:3a:98:79,-60,raspi2
29:43.8,68:c4:4d:3a:98:79,-58,raspi2
29:43.8,68:c4:4d:3a:98:79,-64,raspi2
29:43.8,68:c4:4d:3a:98:79,-64,raspi2
29:43.8,68:c4:4d:3a:98:79,-64,raspi2
29:43.8,68:c4:4d:3a:98:79,-66,raspi2
29:43.8,68:c4:4d:3a:98:79,-66,raspi2
29:43.8,68:c4:4d:3a:98:79,-66,raspi2
29:47.8,30:84:54:99:b6:d9,-48,raspi2
29:47.8,30:84:54:99:b6:d9,-48,raspi2
29:47.8,30:84:54:99:b6:d9,-48,raspi2
29:47.8,30:84:54:99:b6:d9,-46,raspi2
29:47.9,30:84:54:99:b6:d9,-46,raspi2
29:47.9,30:84:54:99:b6:d9,-46,raspi2
29:47.9,30:84:54:99:b6:d9,-44,raspi2
29:47.9,30:84:54:99:b6:d9,-44,raspi2
29:47.9,30:84:54:99:b6:d9,-54,raspi2
29:47.9,30:84:54:99:b6:d9,-52,raspi2
29:53.7,68:c4:4d:3a:98:79,-70,raspi2
29:53.7,68:c4:4d:3a:98:79,-70,raspi2
29:53.7,68:c4:4d:3a:98:79,-68,raspi2
29:53.7,68:c4:4d:3a:98:79,-66,raspi2
29:53.7,68:c4:4d:3a:98:79,-66,raspi2
29:53.7,68:c4:4d:3a:98:79,-66,raspi2
29:53.8,68:c4:4d:3a:98:79,-66,raspi2
29:53.8,68:c4:4d:3a:98:79,-66,raspi2
29:53.8,68:c4:4d:3a:98:79,-62,raspi2
29:53.8,68:c4:4d:3a:98:79,-64,raspi2
29:53.8,68:c4:4d:3a:98:79,-60,raspi2
29:53.8,68:c4:4d:3a:98:79,-60,raspi2
29:53.8,68:c4:4d:3a:98:79,-60,raspi2
29:53.8,68:c4:4d:3a:98:79,-62,raspi2
29:53.8,68:c4:4d:3a:98:79,-64,raspi2
29:53.9,68:c4:4d:3a:98:79,-64,raspi2
29:53.9,68:c4:4d:3a:98:79,-64,raspi2
29:53.9,68:c4:4d:3a:98:79,-64,raspi2
29:53.9,68:c4:4d:3a:98:79,-62,raspi2
30:02.8,30:84:54:99:b6:d9,-54,raspi2
30:02.8,30:84:54:99:b6:d9,-54,raspi2
30:02.8,30:84:54:99:b6:d9,-52,raspi2
30:02.8,30:84:54:99:b6:d9,-52,raspi2
30:02.9,30:84:54:99:b6:d9,-52,raspi2
30:02.9,30:84:54:99:b6:d9,-52,raspi2
30:02.9,30:84:54:99:b6:d9,-58,raspi2
30:02.9,30:84:54:99:b6:d9,-58,raspi2
30:03.7,68:c4:4d:3a:98:79,-50,raspi2
30:03.7,68:c4:4d:3a:98:79,-52,raspi2
30:03.8,68:c4:4d:3a:98:79,-50,raspi2
30:03.8,68:c4:4d:3a:98:79,-50,raspi2
30:03.8,68:c4:4d:3a:98:79,-52,raspi2
30:03.8,68:c4:4d:3a:98:79,-50,raspi2
30:03.8,68:c4:4d:3a:98:79,-50,raspi2
30:03.8,68:c4:4d:3a:98:79,-48,raspi2
30:03.8,68:c4:4d:3a:98:79,-48,raspi2
30:03.8,68:c4:4d:3a:98:79,-52,raspi2
30:03.8,68:c4:4d:3a:98:79,-52,raspi2
30:03.8,68:c4:4d:3a:98:79,-58,raspi2
30:03.8,68:c4:4d:3a:98:79,-56,raspi2
30:03.8,68:c4:4d:3a:98:79,-58,raspi2
30:03.8,68:c4:4d:3a:98:79,-56,raspi2
30:13.7,68:c4:4d:3a:98:79,-70,raspi2
30:13.7,68:c4:4d:3a:98:79,-70,raspi2
30:13.7,68:c4:4d:3a:98:79,-70,raspi2
30:13.7,68:c4:4d:3a:98:79,-70,raspi2
30:13.7,68:c4:4d:3a:98:79,-72,raspi2
30:13.7,68:c4:4d:3a:98:79,-74,raspi2
30:13.7,68:c4:4d:3a:98:79,-74,raspi2
30:13.7,68:c4:4d:3a:98:79,-76,raspi2
30:13.7,68:c4:4d:3a:98:79,-76,raspi2
30:13.8,68:c4:4d:3a:98:79,-72,raspi2
30:13.8,68:c4:4d:3a:98:79,-72,raspi2
30:13.8,68:c4:4d:3a:98:79,-70,raspi2
30:13.8,68:c4:4d:3a:98:79,-72,raspi2
30:17.8,30:84:54:99:b6:d9,-58,raspi2
30:17.8,30:84:54:99:b6:d9,-58,raspi2
30:17.8,30:84:54:99:b6:d9,-58,raspi2
30:17.8,30:84:54:99:b6:d9,-58,raspi2
30:17.8,30:84:54:99:b6:d9,-60,raspi2
30:17.8,30:84:54:99:b6:d9,-56,raspi2
30:17.8,30:84:54:99:b6:d9,-64,raspi2
30:17.8,30:84:54:99:b6:d9,-62,raspi2
30:21.0,2c:5b:b8:1a:2a:b6,-58,raspi2
30:21.0,2c:5b:b8:1a:2a:b6,-58,raspi2
30:21.0,2c:5b:b8:1a:2a:b6,-58,raspi2
30:21.1,2c:5b:b8:1a:2a:b6,-56,raspi2
30:21.1,2c:5b:b8:1a:2a:b6,-60,raspi2
30:21.1,2c:5b:b8:1a:2a:b6,-60,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-62,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.7,68:c4:4d:3a:98:79,-64,raspi2
30:23.8,68:c4:4d:3a:98:79,-64,raspi2
30:23.8,68:c4:4d:3a:98:79,-64,raspi2
30:23.8,68:c4:4d:3a:98:79,-72,raspi2
30:23.8,68:c4:4d:3a:98:79,-72,raspi2
30:23.8,68:c4:4d:3a:98:79,-72,raspi2
30:23.8,68:c4:4d:3a:98:79,-72,raspi2
30:32.7,30:84:54:99:b6:d9,-58,raspi2
30:32.8,30:84:54:99:b6:d9,-66,raspi2
30:32.8,30:84:54:99:b6:d9,-66,raspi2
30:32.8,30:84:54:99:b6:d9,-60,raspi2
30:32.8,30:84:54:99:b6:d9,-60,raspi2
30:32.8,30:84:54:99:b6:d9,-52,raspi2
30:32.8,30:84:54:99:b6:d9,-52,raspi2
30:32.9,30:84:54:99:b6:d9,-58,raspi2
30:32.9,30:84:54:99:b6:d9,-58,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.7,68:c4:4d:3a:98:79,-50,raspi2
30:33.8,68:c4:4d:3a:98:79,-50,raspi2
30:33.8,68:c4:4d:3a:98:79,-52,raspi2
30:33.8,68:c4:4d:3a:98:79,-52,raspi2
30:33.8,68:c4:4d:3a:98:79,-52,raspi2
30:33.8,68:c4:4d:3a:98:79,-56,raspi2
30:33.8,68:c4:4d:3a:98:79,-58,raspi2
30:33.8,68:c4:4d:3a:98:79,-56,raspi2
30:33.8,68:c4:4d:3a:98:79,-56,raspi2
30:33.8,68:c4:4d:3a:98:79,-56,raspi2
30:33.8,68:c4:4d:3a:98:79,-56,raspi2
30:33.9,30:84:54:99:b6:d9,-54,raspi2
30:33.9,30:84:54:99:b6:d9,-54,raspi2
30:33.9,30:84:54:99:b6:d9,-54,raspi2
30:33.9,30:84:54:99:b6:d9,-52,raspi2
30:33.9,30:84:54:99:b6:d9,-56,raspi2
30:33.9,30:84:54:99:b6:d9,-56,raspi2
30:34.0,30:84:54:99:b6:d9,-54,raspi2
30:34.0,30:84:54:99:b6:d9,-54,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-70,raspi2
30:43.7,68:c4:4d:3a:98:79,-66,raspi2
30:43.7,68:c4:4d:3a:98:79,-66,raspi2
30:43.7,68:c4:4d:3a:98:79,-68,raspi2
30:43.8,68:c4:4d:3a:98:79,-68,raspi2
30:43.8,68:c4:4d:3a:98:79,-64,raspi2
30:43.8,68:c4:4d:3a:98:79,-64,raspi2
30:43.8,68:c4:4d:3a:98:79,-66,raspi2
30:43.8,68:c4:4d:3a:98:79,-70,raspi2
30:43.8,68:c4:4d:3a:98:79,-66,raspi2
30:43.8,68:c4:4d:3a:98:79,-66,raspi2
30:43.8,68:c4:4d:3a:98:79,-66,raspi2
30:43.8,68:c4:4d:3a:98:79,-66,raspi2
30:47.7,30:84:54:99:b6:d9,-62,raspi2
30:47.7,30:84:54:99:b6:d9,-62,raspi2
30:47.8,30:84:54:99:b6:d9,-62,raspi2
30:47.8,30:84:54:99:b6:d9,-58,raspi2
30:47.8,30:84:54:99:b6:d9,-56,raspi2
30:47.8,30:84:54:99:b6:d9,-56,raspi2
30:47.9,30:84:54:99:b6:d9,-66,raspi2
30:47.9,30:84:54:99:b6:d9,-68,raspi2
30:47.9,30:84:54:99:b6:d9,-60,raspi2
30:47.9,30:84:54:99:b6:d9,-62,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-72,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-74,raspi2
30:53.7,68:c4:4d:3a:98:79,-70,raspi2
30:53.8,68:c4:4d:3a:98:79,-72,raspi2
30:53.8,68:c4:4d:3a:98:79,-74,raspi2
30:53.8,68:c4:4d:3a:98:79,-74,raspi2
30:53.8,68:c4:4d:3a:98:79,-74,raspi2
30:53.8,68:c4:4d:3a:98:79,-74,raspi2
31:03.7,68:c4:4d:3a:98:79,-62,raspi2
31:03.7,68:c4:4d:3a:98:79,-62,raspi2
31:03.7,68:c4:4d:3a:98:79,-62,raspi2
31:03.7,68:c4:4d:3a:98:79,-58,raspi2
31:03.7,68:c4:4d:3a:98:79,-62,raspi2
31:03.7,68:c4:4d:3a:98:79,-62,raspi2
31:03.7,68:c4:4d:3a:98:79,-58,raspi2
31:03.7,68:c4:4d:3a:98:79,-58,raspi2
31:03.7,68:c4:4d:3a:98:79,-58,raspi2
31:03.7,68:c4:4d:3a:98:79,-60,raspi2
31:03.8,68:c4:4d:3a:98:79,-60,raspi2
31:03.8,68:c4:4d:3a:98:79,-60,raspi2
31:03.8,68:c4:4d:3a:98:79,-70,raspi2
31:03.8,68:c4:4d:3a:98:79,-70,raspi2
31:03.8,68:c4:4d:3a:98:79,-68,raspi2
31:13.7,68:c4:4d:3a:98:79,-42,raspi2
31:13.7,68:c4:4d:3a:98:79,-44,raspi2
31:13.7,68:c4:4d:3a:98:79,-42,raspi2
31:13.7,68:c4:4d:3a:98:79,-42,raspi2
31:13.7,68:c4:4d:3a:98:79,-44,raspi2
31:13.7,68:c4:4d:3a:98:79,-42,raspi2
31:13.7,68:c4:4d:3a:98:79,-46,raspi2
31:13.7,68:c4:4d:3a:98:79,-46,raspi2
31:13.7,68:c4:4d:3a:98:79,-46,raspi2
31:13.7,68:c4:4d:3a:98:79,-46,raspi2
31:13.7,68:c4:4d:3a:98:79,-46,raspi2
31:13.7,68:c4:4d:3a:98:79,-44,raspi2
31:13.8,68:c4:4d:3a:98:79,-44,raspi2
31:13.8,68:c4:4d:3a:98:79,-94,raspi2
31:13.8,68:c4:4d:3a:98:79,-44,raspi2
31:13.8,68:c4:4d:3a:98:79,-44,raspi2
31:13.8,68:c4:4d:3a:98:79,-48,raspi2
31:13.8,68:c4:4d:3a:98:79,-50,raspi2
31:13.8,68:c4:4d:3a:98:79,-48,raspi2
31:13.8,68:c4:4d:3a:98:79,-48,raspi2
31:13.8,68:c4:4d:3a:98:79,-50,raspi2
31:13.8,68:c4:4d:3a:98:79,-48,raspi2
31:14.0,68:c4:4d:3a:98:79,-94,raspi2
31:14.0,68:c4:4d:3a:98:79,-94,raspi2
31:14.0,68:c4:4d:3a:98:79,-94,raspi2
31:14.0,68:c4:4d:3a:98:79,-94,raspi2
31:14.0,68:c4:4d:3a:98:79,-94,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-42,raspi2
31:18.8,68:c4:4d:3a:98:79,-44,raspi2
31:18.8,68:c4:4d:3a:98:79,-44,raspi2
31:18.9,68:c4:4d:3a:98:79,-42,raspi2
31:18.9,68:c4:4d:3a:98:79,-44,raspi2
31:18.9,68:c4:4d:3a:98:79,-44,raspi2
31:18.9,68:c4:4d:3a:98:79,-48,raspi2
31:18.9,68:c4:4d:3a:98:79,-48,raspi2
31:18.9,68:c4:4d:3a:98:79,-48,raspi2
31:18.9,68:c4:4d:3a:98:79,-48,raspi2
31:19.1,68:c4:4d:3a:98:79,-94,raspi2
31:19.1,68:c4:4d:3a:98:79,-94,raspi2
31:19.1,68:c4:4d:3a:98:79,-94,raspi2
31:19.1,68:c4:4d:3a:98:79,-94,raspi2
31:22.8,30:84:54:99:b6:d9,-54,raspi2
31:22.8,30:84:54:99:b6:d9,-56,raspi2
31:22.8,30:84:54:99:b6:d9,-54,raspi2
